recommends,specials_url,title,url,region,coord,phone,board,address,img_url
,,菜园门私房菜,http://www.dianping.com/shop/6024087,岳阳楼区,"113.1505681,29.3605714",0730-3158777,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",北港路120号,http://i1.s2.dpfile.com/pc/a3ad50345e1c1e9f569cd9f6d1fa0a81(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/8872879/dish-%E6%89%8B%E6%8A%93%E9%BE%99%E8%99%BE', 'name': u'\u624b\u6293\u9f99\u867e'}]",,乡里私房菜,http://www.dianping.com/shop/8872879,岳阳楼区,"113.108819999867,29.3665299999939",13762014933,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",青年中路螺丝港立交桥原楼区劳动局旁巷内100米(劳动局旁),http://i3.s2.dpfile.com/pc/f5d64b618ae1922770afc40aea815f73(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/18632426/dish-%E8%BE%A3%E5%AD%90%E9%B8%A1', 'name': u'\u8fa3\u5b50\u9e21'}, {'dish': u'http://www.dianping.com/shop/18632426/dish-%E6%B0%B4%E7%85%AE%E9%B1%BC%E7%89%87', 'name': u'\u6c34\u716e\u9c7c\u7247'}, {'dish': u'http://www.dianping.com/shop/18632426/dish-%E6%AF%9B%E8%A1%80%E6%97%BA', 'name': u'\u6bdb\u8840\u65fa'}, {'dish': u'http://www.dianping.com/shop/18632426/dish-%E7%A0%82%E9%94%85%E7%89%9B%E8%B9%84', 'name': u'\u7802\u9505\u725b\u8e44'}]",,天下粮仓私房菜,http://www.dianping.com/shop/18632426,岳阳楼区,,18873076699,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",市七中往东100米,http://i3.s1.dpfile.com/pc/567e6adf7dc1e58638ea4f9355455232(335c221)/thumb.jpg
,javascript:;,矮哥私房菜,http://www.dianping.com/shop/9757244,岳阳楼区,"113.117861000105,29.3699920000051",15573008899,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",土桥街49号,http://i3.s2.dpfile.com/pc/b435edbdcba29290c835dc33918cd95b(335c221)/thumb.jpg
,javascript:;,微味,http://www.dianping.com/shop/22022040,岳阳楼区,"113.11393,29.37101",18273010880,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",东茅岭路122号,http://i2.s1.dpfile.com/pc/9a72ab507a66a4a2825f4129ebf2bccc(335c221)/thumb.jpg
,javascript:;,来凤鱼私房菜,http://www.dianping.com/shop/17792187,岳阳楼区,"113.12984,29.36399",0730-8271811,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",岳阳楼区天伦金三角购物公园3楼3011号（大润发三楼）(天伦城),http://i2.s1.dpfile.com/pc/8bb8b922a66daa6cab56c176ae218d6e(335c221)/thumb.jpg
,javascript:;,1号私房菜,http://www.dianping.com/shop/18237293,岳阳楼区,"113.10622,29.35496",13575037903,"{'url': u'http://www.dianping.com/mylist/1651373', 'intro': u'\u4e0d\u8f93\u6b63\u724c\u7684\u79c1\u623f\u83dc\u9986\uff0c\u53e3\u5473\u72ec\u7279\uff0c\u79cd\u7c7b\u5404\u5f02\uff0c\u503c\u5f97\u4e00\u5c1d\uff0c\u8d76\u7d27\u6765\u770b\u770b\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u6df1\u85cf\u4e0d\u9732\u7684\u79c1\u623f\u83dc\u9986\uff0c\u503c\u5f97\u4e00\u5c1d'}",德胜南路美食街湘都巷1号(七彩艺校对面),http://i1.s2.dpfile.com/pc/867541ee06c927b9c8dfa2ca1b32764e(335c221)/thumb.jpg
,,豪客嘉族,http://www.dianping.com/shop/3039061,岳阳楼区,"113.1059503,29.37325259",0730-8228777,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",步行街2号工程公司2楼,//j3.s2.dpfile.com/s/i/app/shop/img_nopic.v01605900.png
,,金牛角王中西餐厅,http://www.dianping.com/shop/2781856,岳阳楼区,"113.12075,29.36854757",0730-8285555,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",五里牌东茅岭路374号中诚大厦,http://i3.s2.dpfile.com/pc/e52ac9678badd68de3678ac4adc5b2b3(335c221)/thumb.jpg
,,树食代自助餐厅,http://www.dianping.com/shop/5444013,岳阳楼区,"113.11063800014,29.3741539999417",0730-8288177,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",德胜北路光宏广场百盛3楼(近步行街),http://i1.s2.dpfile.com/pc/cc216aa546b964ea00c044936c266620(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/6538361/dish-%E5%8D%A1%E5%B8%83%E5%A5%87%E8%AF%BA', 'name': u'\u5361\u5e03\u5947\u8bfa'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E8%96%AF%E6%9D%A1', 'name': u'\u85af\u6761'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E5%8D%A1%E5%B8%83%E5%A5%87%E8%AF%BA', 'name': u'\u5361\u5e03\u5947\u8bfa'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E9%BB%91%E5%92%96%E5%95%A1', 'name': u'\u9ed1\u5496\u5561'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E9%A5%BC%E5%B9%B2', 'name': u'\u997c\u5e72'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E7%99%BD%E5%8F%AF%E5%8F%AF', 'name': u'\u767d\u53ef\u53ef'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E5%B8%83%E4%B8%81', 'name': u'\u5e03\u4e01'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E6%91%A9%E5%8D%A1', 'name': u'\u6469\u5361'}, {'dish': u'http://www.dianping.com/shop/6538361/dish-%E8%96%AF%E6%9D%A1', 'name': u'\u85af\u6761'}]",javascript:;,迷途咖啡屋,http://www.dianping.com/shop/6538361,岳阳楼区,"113.1569326,29.36508058",0730-8280852,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",青年东路王家河二桥凉山综合楼801-803室(近岳州中学),http://i2.s2.dpfile.com/pc/7d7e9a8a65a53bf1d868197210edb918(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/5260145/dish-%E5%86%9C%E5%AE%B6%E4%B8%89%E5%8D%9C', 'name': u'\u519c\u5bb6\u4e09\u535c'}, {'dish': u'http://www.dianping.com/shop/5260145/dish-%E6%AF%9B%E8%8D%89%E8%8F%8C%E8%82%89%E4%B8%B8%E7%81%AB%E9%94%85', 'name': u'\u6bdb\u8349\u83cc\u8089\u4e38\u706b\u9505'}, {'dish': u'http://www.dianping.com/shop/5260145/dish-%E5%90%8A%E9%94%85%E7%89%9B%E8%9B%99', 'name': u'\u540a\u9505\u725b\u86d9'}, {'dish': u'http://www.dianping.com/shop/5260145/dish-%E5%8F%89%E7%83%A7%E6%8B%BC%E7%9B%98', 'name': u'\u53c9\u70e7\u62fc\u76d8'}, {'dish': u'http://www.dianping.com/shop/5260145/dish-%E8%87%AD%E9%B2%91%E9%B1%BC', 'name': u'\u81ed\u9c91\u9c7c'}]",javascript:;,新东兴酒店,http://www.dianping.com/shop/5260145,君山区,"113.1086998,29.37048821",0730-8207883,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",德胜南路82号(近东方红小学),http://i2.s1.dpfile.com/pc/f31a0e976e71aca62deedbd74402fdbd(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/13826106/dish-%E6%84%8F%E5%BC%8F%E6%8B%BF%E9%93%81', 'name': u'\u610f\u5f0f\u62ff\u94c1'}]",,Moungar423,http://www.dianping.com/shop/13826106,岳阳楼区,"113.095042,29.374456",0730-8862233,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",保利西街18栋123号(近汴河街 华融湘江银行),http://i1.s1.dpfile.com/pc/ee25ac1f311df13ee768469cfc5ec631(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/2626222/dish-%E5%B9%B2%E9%94%85%E7%99%BD%E9%B1%BC', 'name': u'\u5e72\u9505\u767d\u9c7c'}]",,力力渔馆,http://www.dianping.com/shop/2626222,岳阳楼区,"113.10157,29.39305",0730-3243179,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",洞庭渔都正大门(加油站对面),http://i2.s1.dpfile.com/2010-03-06/3830293_b.jpg(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/2975710/dish-%E9%BA%BB%E8%BE%A3%E5%B0%8F%E9%BE%99%E8%99%BE', 'name': u'\u9ebb\u8fa3\u5c0f\u9f99\u867e'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B2%E7%85%8E%E4%BF%8F%E5%B7%B4%E9%B1%BC', 'name': u'\u5e72\u714e\u4fcf\u5df4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%9B%9E%E5%9B%BD%E9%B1%BC%E5%A4%B4', 'name': u'\u56de\u56fd\u9c7c\u5934'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B2%E9%94%85%E5%85%AC%E4%B9%8C%E9%BE%9F', 'name': u'\u5e72\u9505\u516c\u4e4c\u9f9f'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B2%E7%85%8E%E4%BF%8F%E5%B7%B4%E9%B1%BC', 'name': u'\u5e72\u714e\u4fcf\u5df4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E9%B1%BC%E6%B3%A1%E9%B1%BC%E8%82%A0', 'name': u'\u9c7c\u6ce1\u9c7c\u80a0'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E6%B9%96%E8%97%95%E7%82%96%E6%8E%92%E9%AA%A8', 'name': u'\u6e56\u85d5\u7096\u6392\u9aa8'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B3%E9%94%85%E4%BF%8F%E5%B7%B4%E9%B1%BC', 'name': u'\u5e73\u9505\u4fcf\u5df4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E9%93%B6%E9%B1%BC%E7%82%92%E9%B8%A1%E8%9B%8B', 'name': u'\u94f6\u9c7c\u7092\u9e21\u86cb'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B2%E9%94%85%E5%85%AC%E4%B9%8C%E9%BE%9F', 'name': u'\u5e72\u9505\u516c\u4e4c\u9f9f'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E5%B9%B3%E9%94%85%E4%BF%8F%E5%B7%B4%E9%B1%BC', 'name': u'\u5e73\u9505\u4fcf\u5df4\u9c7c'}, {'dish': u'http://www.dianping.com/shop/2975710/dish-%E4%BF%8F%E5%B7%B4%E9%B1%BC', 'name': u'\u4fcf\u5df4\u9c7c'}]",,洁雅小南方俏巴鱼馆,http://www.dianping.com/shop/2975710,岳阳楼区,"113.09466,29.37554",0730-8296999,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",汴河街8号,http://i2.s1.dpfile.com/pc/14d22252f881b206364a5ea8b7cef991(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/5399862/dish-%E6%B0%B4%E6%99%B6%E7%83%A4%E8%82%89', 'name': u'\u6c34\u6676\u70e4\u8089'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E6%B2%99%E7%85%B2%E7%B2%A5', 'name': u'\u6c99\u7172\u7ca5'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E5%85%BB%E8%83%83%E7%9A%84', 'name': u'\u517b\u80c3\u7684'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E5%B0%8F%E6%B5%B7%E9%B2%9C', 'name': u'\u5c0f\u6d77\u9c9c'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E6%BD%AE%E6%B1%95%E7%A0%82%E9%94%85%E7%B2%A5', 'name': u'\u6f6e\u6c55\u7802\u9505\u7ca5'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E9%93%81%E6%9D%BF%E7%89%9B%E8%82%89', 'name': u'\u94c1\u677f\u725b\u8089'}, {'dish': u'http://www.dianping.com/shop/5399862/dish-%E6%B0%B4%E6%99%B6%E7%83%A7%E7%83%A4', 'name': u'\u6c34\u6676\u70e7\u70e4'}]",,晶瓦台,http://www.dianping.com/shop/5399862,岳阳楼区,"113.095533,29.374334",0730-3116966,"{'url': u'http://www.dianping.com/mylist/1573775', 'intro': u'\u4e3a\u4f60\u63a8\u8350\u672c\u57ce\u6700\u9002\u5408\u60c5\u4fa3\u665a\u9910\u7684\u597d\u53bb\u5904\uff0c\u6d6a\u6f2b\u6e29\u60c5\u7684\u70db\u5149\uff0c\u518d\u914d\u4e0a\u4e00\u4efd\u60c5\u8c03\u5927\u9910\uff0c\u5c31\u5728\u8fd9\u66fc...', 'title': u'\u3010\u5cb3\u9633\u3011\u6d6a\u6f2b\u7ea6\u4f1a\u9910\u5385\u653b\u7565'}",保利西街15栋(近汉森宾馆),http://i2.s2.dpfile.com/pc/58e2c457cdd0c58eb73bc7fc7833c3ee(335c221)/thumb.jpg
,,爱尚西厨,http://www.dianping.com/shop/19647061,,"113.08048,28.80121",0730-5208323,"{'url': u'http://www.dianping.com/mylist/2709730', 'intro': u'\u7aef\u5348\u8282\u5230\u4e86\uff0c\u9664\u4e86\u7cbd\u5b50\u5916\u5403\u4ec0\u4e48\u597d\uff1f\u4e2a\u5927\u5473\u7f8e\u7684\u5c0f\u9f99\u867e\uff0c\u9c9c\u9999\u723d\u8fa3\u7684\u5241\u6912\u9c7c\u5934\uff0c\u591a\u6599\u9ebb\u8fa3\u7684...', 'title': u'\u7aef\u5348\u8282\u5e26\u4f60\u53bb\u5403\u597d\u5403\u7684\uff01\u5cb3\u9633\u5403\u8d27\u5f3a\u70c8\u63a8\u8350'}",车站南路42号,http://i1.s1.dpfile.com/pc/9b0772cd8faaffe9c3e4855e2270cee2(335c221)/thumb.jpg
,,耿兄弟大排档,http://www.dianping.com/shop/9751507,岳阳楼区,"113.131788000342,29.3738990000051",0730-8815888,"{'url': u'http://www.dianping.com/mylist/2435162', 'intro': u'\u90a3\u4e9b\u5e74\u4f60\u5bb6\u4eb2\u621a\u5f00\u4e86\u7684\u5e97\u8ddf\u4f60\u5546\u91cf\u8fc7\u5417\uff1f\u4f60\u5403\u8fc7\u5417\uff1f \u8001\u677f\u65e2\u7136\u6211\u4eec\u662f\u4eb2\u621a\u4e0d\u5982\u5403\u996d\u6253\u4e2a\u6298...', 'title': u'\u3010\u5cb3\u9633\u3011\u4f60\u5bb6\u4eb2\u621a\u5f00\u5e97\u4e86\u4f60\u9020\u5417\uff1f\u558a\u4f60\u53bb\u5403\u996d\u5566'}",建湘路425号,http://i1.s2.dpfile.com/pc/e1ffbfe319d577997a27df728a9ec661(335c221)/thumb.jpg
,javascript:;,LOVE KITTY购物餐厅,http://www.dianping.com/shop/22080117,岳阳楼区,"113.10632,29.37452",18373000617,"{'url': u'http://www.dianping.com/mylist/2709730', 'intro': u'\u7aef\u5348\u8282\u5230\u4e86\uff0c\u9664\u4e86\u7cbd\u5b50\u5916\u5403\u4ec0\u4e48\u597d\uff1f\u4e2a\u5927\u5473\u7f8e\u7684\u5c0f\u9f99\u867e\uff0c\u9c9c\u9999\u723d\u8fa3\u7684\u5241\u6912\u9c7c\u5934\uff0c\u591a\u6599\u9ebb\u8fa3\u7684...', 'title': u'\u7aef\u5348\u8282\u5e26\u4f60\u53bb\u5403\u597d\u5403\u7684\uff01\u5cb3\u9633\u5403\u8d27\u5f3a\u70c8\u63a8\u8350'}",步行街君临新世界A座505,http://i3.s1.dpfile.com/pc/4218c29964ecd8e19be5e76e443c16ef(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/18293757/dish-%E6%A6%B4%E8%8E%B2%E8%8A%9D%E5%A3%AB%E6%8A%AB%E8%90%A8', 'name': u'\u69b4\u83b2\u829d\u58eb\u62ab\u8428'}]",,阿里爷爷,http://www.dianping.com/shop/18293757,岳阳楼区,"113.1087187,29.37436",15068046739,"{'url': u'http://www.dianping.com/mylist/2435162', 'intro': u'\u90a3\u4e9b\u5e74\u4f60\u5bb6\u4eb2\u621a\u5f00\u4e86\u7684\u5e97\u8ddf\u4f60\u5546\u91cf\u8fc7\u5417\uff1f\u4f60\u5403\u8fc7\u5417\uff1f \u8001\u677f\u65e2\u7136\u6211\u4eec\u662f\u4eb2\u621a\u4e0d\u5982\u5403\u996d\u6253\u4e2a\u6298...', 'title': u'\u3010\u5cb3\u9633\u3011\u4f60\u5bb6\u4eb2\u621a\u5f00\u5e97\u4e86\u4f60\u9020\u5417\uff1f\u558a\u4f60\u53bb\u5403\u996d\u5566'}",步行街花生茂一楼进门口,http://i2.s2.dpfile.com/pc/a748eb16ce641f8a579ab83da561a9d6(335c221)/thumb.jpg
,javascript:;,湘阴兄弟面馆,http://www.dianping.com/shop/21302626,岳阳楼区,"113.13343,29.38333",18907409523,"{'url': u'http://www.dianping.com/mylist/2435162', 'intro': u'\u90a3\u4e9b\u5e74\u4f60\u5bb6\u4eb2\u621a\u5f00\u4e86\u7684\u5e97\u8ddf\u4f60\u5546\u91cf\u8fc7\u5417\uff1f\u4f60\u5403\u8fc7\u5417\uff1f \u8001\u677f\u65e2\u7136\u6211\u4eec\u662f\u4eb2\u621a\u4e0d\u5982\u5403\u996d\u6253\u4e2a\u6298...', 'title': u'\u3010\u5cb3\u9633\u3011\u4f60\u5bb6\u4eb2\u621a\u5f00\u5e97\u4e86\u4f60\u9020\u5417\uff1f\u558a\u4f60\u53bb\u5403\u996d\u5566'}",洞庭大道和望月路交汇处,http://i3.s2.dpfile.com/pc/d9a7ab70881d60906572a97d15476ba6(335c221)/thumb.jpg
,,瑞可叔叔的店,http://www.dianping.com/shop/17982654,岳阳楼区,"113.138,29.3568",13968837286,"{'url': u'http://www.dianping.com/mylist/2435162', 'intro': u'\u90a3\u4e9b\u5e74\u4f60\u5bb6\u4eb2\u621a\u5f00\u4e86\u7684\u5e97\u8ddf\u4f60\u5546\u91cf\u8fc7\u5417\uff1f\u4f60\u5403\u8fc7\u5417\uff1f \u8001\u677f\u65e2\u7136\u6211\u4eec\u662f\u4eb2\u621a\u4e0d\u5982\u5403\u996d\u6253\u4e2a\u6298...', 'title': u'\u3010\u5cb3\u9633\u3011\u4f60\u5bb6\u4eb2\u621a\u5f00\u5e97\u4e86\u4f60\u9020\u5417\uff1f\u558a\u4f60\u53bb\u5403\u996d\u5566'}",岳阳大道步步高广场1楼,http://i2.s2.dpfile.com/pc/78eaf8b925ba8b0c8e2c0714eafb4cd1(335c221)/thumb.jpg
,,秀海福骨汤麻辣烫,http://www.dianping.com/shop/20919966,岳阳楼区,,15173084569,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",台湾美食街(君临新世界楼下)(近武商),http://i3.s1.dpfile.com/pc/195adc6bcd028a72441a04aed1dbc7a1(335c221)/thumb.jpg
,javascript:;,六婆串串香火锅,http://www.dianping.com/shop/20880729,岳阳楼区,"113.1349,29.38172",18075726392,"{'url': u'http://www.dianping.com/mylist/2435162', 'intro': u'\u90a3\u4e9b\u5e74\u4f60\u5bb6\u4eb2\u621a\u5f00\u4e86\u7684\u5e97\u8ddf\u4f60\u5546\u91cf\u8fc7\u5417\uff1f\u4f60\u5403\u8fc7\u5417\uff1f \u8001\u677f\u65e2\u7136\u6211\u4eec\u662f\u4eb2\u621a\u4e0d\u5982\u5403\u996d\u6253\u4e2a\u6298...', 'title': u'\u3010\u5cb3\u9633\u3011\u4f60\u5bb6\u4eb2\u621a\u5f00\u5e97\u4e86\u4f60\u9020\u5417\uff1f\u558a\u4f60\u53bb\u5403\u996d\u5566'}",建湘路康岳花园加油站对面,http://i2.s2.dpfile.com/pc/ceff35d21cb1682fcd516fea271de007(335c221)/thumb.jpg
